lance,dv,desc,amount,newt,balance,usd,erate,memo,category,subcat,fragment,who
2025-10-12,2025-10-14,LEROY MERLIN PT,-13.87851503999999998484327079,D,0,-16.16,1.164413,,,,,
2025-10-12,2025-10-14,UNIQLO EUROPE LTD,-47.60433716999999994801129333,D,0,-55.43,1.164413,,,,,
2025-10-14,2025-10-15,EASYJET AIR KBDM9M4,-645.1620091799999992954184336,D,0,-751.22,1.164413,,,,,
2025-10-14,2025-10-15,Kindle Svcs*NM3MR8041,-24.04693199999999997373834049,D,0,-28.00,1.164413,,,,,
2025-10-15,2025-10-16,AMAZON* FL4CQ2B35,-48.26562779999999994728909769,D,0,-56.20,1.164413,,,,,
2025-10-15,2025-10-16,VIVLIOPOLIO POLITEIA,-135.0836405099999998524751277,D,0,-157.29,1.164413,,,,,
2025-10-15,2025-10-16,PUBLICRECORDS.US,-4.294094999999999995310417944,D,0,-5.00,1.164413,,,,,
2025-10-15,2025-10-16,Vodafone.pt,-59.86827248999999993461784698,D,0,-69.71,1.164413,,,,,
2025-10-15,2025-10-16,AIRBNB * HME22PMMAF,-360.6524508599999996061313823,D,0,-419.94,1.164413,,,,,
2025-10-16,2025-10-16,WWW.DJI.COM,-59.03521805999999993552762589,D,0,-68.74,1.164413,,,,,
2025-10-17,2025-10-19,REST O CASTIGO,-81.91415621999999991054153270,D,0,-95.38,1.164413,,,,,
2025-10-17,2025-10-19,DECATHLON ALCOBACA,-144.0411226799999998426926595,D,0,-167.72,1.164413,,,,,
2025-10-18,2025-10-19,PINGO DOCE CALDAS RA,-61.96379084999999993232933093,D,0,-72.15,1.164413,,,,,
2025-10-19,2025-10-20,TINTA DA CHINA,-18.04378718999999998029437620,D,0,-21.01,1.164413,,,,,
2025-10-19,2025-10-20,LIVRARIA SANTIAGO,-42.86365628999999995318859192,D,0,-49.91,1.164413,,,,,
2025-10-20,2025-10-20,UNRWAUSA.ORG,-22.64705702999999997526714424,D,0,-26.37,1.164413,,,,,
2025-10-22,2025-10-23,VIVLIOPOLIO POLITEIA,41.13743009999999995507380390,C,0,47.90,1.164413,,,,,
2025-10-22,2025-10-23,PLAYTOMIC.IO 650867DA,-18.01802261999999998032251369,D,0,-20.98,1.164413,,,,,
2025-10-23,2025-10-23,AUTOMATIC PAYMENT - THANK,2112.076390319999997693400928,P,0,2459.28,1.164413,,,,,
2025-10-23,2025-10-24,MIGUEL MEXIA GAMAS,-7.085256749999999992262189608,D,0,-8.25,1.164413,,,,,
2025-10-24,2025-10-26,POLICIA NACIONAL,-30.78007295999999996638507582,D,0,-35.84,1.164413,,,,,
2025-10-24,2025-10-26,EASYJET AIR KBDM9M4,-5.985968429999999993462722614,D,0,-6.97,1.164413,,,,,
2025-10-25,2025-10-26,PINGO DOCE CALDAS RA,-16.50650117999999998197324658,D,0,-19.22,1.164413,,,,,
2025-10-25,2025-10-26,MINIPRECO,-6.260790509999999993162589362,D,0,-7.29,1.164413,,,,,
2025-10-25,2025-10-26,GOOGLE *TV,-3.426687809999999996257713519,D,0,-3.99,1.164413,,,,,
2025-10-26,2025-10-27,EB *QUINTAS HALLOWEEN,-21.01530092999999997704918542,D,0,-24.47,1.164413,,,,,
2025-10-27,2025-10-28,LIVRARIA ARQUIVO,-88.85341373999999990296316810,D,0,-103.46,1.164413,,,,,
2025-10-27,2025-10-28,AIRALO,-8.158780499999999991089794094,D,0,-9.50,1.164413,,,,,
2025-10-27,2025-10-28,FELICIDADE  OPTICAS,-272.1683292899999997027649101,D,0,-316.91,1.164413,,,,,
2025-10-28,2025-10-28,UBER   *TRIP,-143.6975950799999998430678261,D,0,-167.32,1.164413,,,,,
2025-10-28,2025-10-28,ATM-0018 Aeroporto de L Lisboa ATM 6519,-200.1563561399999997814092012,D,0,-233.06,1.164413,,,,,
2025-10-28,2025-10-29,PINGO DOCE CALDAS,-35.53793021999999996118901890,D,0,-41.38,1.164413,,,,,
2025-10-28,2025-10-29,LIDL AGRADECE,-137.4711573299999998498677201,D,0,-160.07,1.164413,,,,,
2025-10-28,2025-10-29,UBER EATS,-27.67114817999999996978033323,D,0,-32.22,1.164413,,,,,
2025-10-28,2025-10-29,JCLAC POSTO BLC,-34.87663958999999996191121454,D,0,-40.61,1.164413,,,,,
2025-10-29,2025-10-30,OARHEALTH.COM,-47.23504499999999994841459738,D,0,-55.00,1.164413,,,,,
2025-10-29,2025-10-30,MIGUEL MEXIA GAMAS,-7.119609509999999992224672951,D,0,-8.29,1.164413,,,,,
2025-10-31,2025-11-02,MIGUEL MEXIA GAMAS,-7.093844939999999992252810443,D,0,-8.26,1.164413,,,,,
2025-10-31,2025-11-02,PUBLICRECORDS.US,-4.294094999999999995310417944,D,0,-5.00,1.164413,,,,,
2025-10-31,2025-11-02,McDonalds 35100206,-17.19355637999999998122291345,D,0,-20.02,1.164413,,,,,
2025-11-01,2025-11-02,Glovo 01NOV CL2TK1J7Q,-40.80605200000000252202880802,D,0,-47.20,1.156707,,,,,
2025-11-01,2025-11-02,HELP.HBOMAX.COM,-8.636704650000000533793809154,D,0,-9.99,1.156707,,,,,
2025-11-03,2025-11-04,ALOHI  * FAXPLUS,-7.772169650000000480360995425,D,0,-8.99,1.156707,,,,,
2025-11-04,2025-11-05,RNE,-11.87006555000000073363253250,D,0,-13.73,1.156707,,,,,
2025-11-04,2025-11-05,AMAZON* DO8550IV5,-26.10031165000000161313664648,D,0,-30.19,1.156707,,,,,
2025-11-05,2025-11-06,MIGUEL MEXIA GAMAS,-7.080541650000000437614744442,D,0,-8.19,1.156707,,,,,
2025-11-09,2025-11-10,OSLO,-40.48617405000000250225866694,D,0,-46.83,1.156707,,,,,
2025-11-09,2025-11-10,PINGO DOCE CALDAS RA,-30.47485875000000188350668395,D,0,-35.25,1.156707,,,,,
2025-11-10,2025-11-11,PRACTICEPORTUGUESE.COM,-14.25618215000000088110709839,D,0,-16.49,1.156707,,,,,
2025-11-11,2025-11-12,Kindle Unltd*BT0YF9H22,-10.36577465000000064065943661,D,0,-11.99,1.156707,,,,,
2025-11-11,2025-11-12,MINIPRECO,-2.602250350000000160832769325,D,0,-3.01,1.156707,,,,,
2025-11-14,2025-11-14,ATM-0193 CTT -R Eng Dua coCaldas Rain ATM 6519,-201.5749806000000124583948491,D,0,-233.16,1.156707,,,,,
2025-11-14,2025-11-16,WWW.AMAZON.* MC72N3CH5,-61.45979315000000379853872801,D,0,-71.09,1.156707,,,,,
2025-11-14,2025-11-16,AMAZON* 8J2N75WD5,-39.83777280000000246218405664,D,0,-46.08,1.156707,,,,,
2025-11-14,2025-11-20,AMAZON* Z38HG91C4,-30.87254485000000190808577827,D,0,-35.71,1.156707,,,,,
2025-11-15,2025-11-16,ALDI CALDAS RAINHA,-77.24620225000000477422190670,D,0,-89.35,1.156707,,,,,
2025-11-16,2025-11-17,LEFTIES,-16.11493240000000099598764791,D,0,-18.64,1.156707,,,,,
2025-11-16,2025-11-17,PINGO DOCE CALDAS RA,-96.09306525000000593905724600,D,0,-111.15,1.156707,,,,,
2025-11-16,2025-11-17,SPRINGFIELD VIVACCI,-45.32757005000000280148242382,D,0,-52.43,1.156707,,,,,
2025-11-16,2025-11-17,Claire's,-10.06318740000000062195795181,D,0,-11.64,1.156707,,,,,
2025-11-16,2025-11-17,PUBLICRECORDS.US,-4.322675000000000267164068646,D,0,-5.00,1.156707,,,,,
2025-11-18,2025-11-19,HM PT0312,-111.7325034000000069056568464,D,0,-129.24,1.156707,,,,,
2025-11-18,2025-11-19,BOLT.EUO2511181439,-6.466721800000000399677446694,D,0,-7.48,1.156707,,,,,
2025-11-18,2025-11-19,PIZZA HUT COLOMBO,-10.00266995000000061821765485,D,0,-11.57,1.156707,,,,,
2025-11-18,2025-11-19,FNAC PORTUGAL,-78.69862105000000486398903377,D,0,-91.03,1.156707,,,,,
2025-11-18,2025-11-19,REDE EXPRESSOS (NOT ATE,-15.28497880000000094469214673,D,0,-17.68,1.156707,,,,,
2025-11-18,2025-11-19,RNE,-11.35998990000000070210717240,D,0,-13.14,1.156707,,,,,
2025-11-18,2025-11-20,McDonalds 35100038,-8.697222100000000537534106115,D,0,-10.06,1.156707,,,,,
2025-11-19,2025-11-20,LIDL AGRADECE,-45.70796545000000282499286186,D,0,-52.87,1.156707,,,,,
2025-11-19,2025-11-20,E LECLERC CALDAS DA,-152.5731368000000094298229669,D,0,-176.48,1.156707,,,,,
2025-11-19,2025-11-20,Kindle Svcs*B07RB3AU2,-0.8558896500000000528984855919,D,0,-0.99,1.156707,,,,,
2025-11-20,2025-11-21,ZAHIR KEBAB PORTUGAL,-9.665501300000000597378857492,D,0,-11.18,1.156707,,,,,
2025-11-21,2025-11-23,JCLAC POSTO BLC,-94.95187905000000586852593187,D,0,-109.83,1.156707,,,,,
2025-11-21,2025-11-23,Fogo e Sabor,-45.73390150000000282659584627,D,0,-52.90,1.156707,,,,,
2025-11-21,2025-11-23,AQUI HA GATO,-70.99561420000000438790266344,D,0,-82.12,1.156707,,,,,
2025-11-23,2025-11-23,AUTOMATIC PAYMENT - THANK,3538.178650300000218678064812,P,0,4092.58,1.156707,,,,,
2025-11-24,2025-11-25,LIDL AGRADECE,-198.5663988000000122724486573,D,0,-229.68,1.156707,,,,,
2025-11-27,2025-11-28,BOLT.EUD2511271205,-20.36844460000000125887709146,D,0,-23.56,1.156707,,,,,
2025-11-29,2025-12-05,AMAZON* Z18N18NL4,-312.2008792000000192956576939,D,0,-361.12,1.156707,,,,,
2025-11-30,2025-12-01,UBER EATS,-29.59303305000000182900521395,D,0,-34.23,1.156707,,,,,
2025-12-01,2025-12-01,Kindle Svcs*BB46G9AX0,-3.413524799999999789212878909,D,0,-3.99,1.168906,,,,,
2025-12-01,2025-12-03,Cais do Parque,-23.74067999999999853399934580,D,0,-27.75,1.168906,,,,,
2025-12-01,2025-12-03,SP CAPEZIO EU,-158.8786191999999901891538201,D,0,-185.71,1.168906,,,,,
2025-12-02,2025-12-03,BALLET WITH ISABELLA,-567.9797279999999649269248891,D,0,-663.90,1.168906,,,,,
2025-12-02,2025-12-03,PUBLICRECORDS.US,-17.11039999999999894342295192,D,0,-20.00,1.168906,,,,,
2025-12-02,2025-12-03,UBER   * EATS PENDING,-36.20560639999999776428296627,D,0,-42.32,1.168906,,,,,
2025-12-05,2025-12-07,SHORT.IO* K RENEW,-5.988639999999999630198033174,D,0,-7.00,1.168906,,,,,
2025-12-06,2025-12-08,BALLET WITH ISABELLA,284.7427215999999824169730545,C,0,332.83,1.168906,,,,,
2025-12-07,2025-12-11,AMAZON* Z97GR1HZ4,-60.89591359999999623964228590,D,0,-71.18,1.168906,,,,,
2025-12-08,2025-12-09,IHERB.COM,-42.12580479999999739870730764,D,0,-49.24,1.168906,,,,,
2025-12-08,2025-12-09,GOOGLE *TV,-3.413524799999999789212878909,D,0,-3.99,1.168906,,,,,
2025-12-09,2025-12-10,PUBLICRECORDS.US,4.277599999999999735855737981,C,0,5.00,1.168906,,,,,
2025-12-09,2025-12-10,PUBLICRECORDS.US,4.277599999999999735855737981,C,0,5.00,1.168906,,,,,
2025-12-09,2025-12-10,PUBLICRECORDS.US,4.277599999999999735855737981,C,0,5.00,1.168906,,,,,
2025-12-09,2025-12-10,PUBLICRECORDS.US,4.277599999999999735855737981,C,0,5.00,1.168906,,,,,
2025-12-10,2025-12-10,Vodafone.pt,-29.91753439999999815257503144,D,0,-34.97,1.168906,,,,,
2025-12-10,2025-12-11,PRACTICEPORTUGUESE.COM,-14.10752479999999912885222386,D,0,-16.49,1.168906,,,,,
2025-12-11,2025-12-12,Kindle Unltd*S68HG9YR3,-10.25768479999999936658205968,D,0,-11.99,1.168906,,,,,
2025-12-15,2025-12-16,AMAZON MKTPL*RQ57K6TG3,-8.435427199999999479107515299,D,0,-9.86,1.168906,,,,,
2025-12-16,2025-12-17,MANGO LISBOA Armazens do,-46.30074239999999714090250791,D,0,-54.12,1.168906,,,,,
2025-12-16,2025-12-17,ALE HOP GARRETT,-17.11895519999999894289466340,D,0,-20.01,1.168906,,,,,
2025-12-16,2025-12-17,MUJI CHIADO,-45.21423199999999720799515046,D,0,-52.85,1.168906,,,,,
2025-12-16,2025-12-17,TIGER CHIADO,-37.25789599999999769930347782,D,0,-43.55,1.168906,,,,,
2025-12-16,2025-12-17,RNE,-7.502910399999999536690964419,D,0,-8.77,1.168906,,,,,
2025-12-16,2025-12-17,LEGO CHIADO,-35.52119039999999780654604820,D,0,-41.52,1.168906,,,,,
2025-12-16,2025-12-17,OYSHO CHIADO,-13.08090079999999919224684675,D,0,-15.29,1.168906,,,,,
2025-12-16,2025-12-18,AMAZON* ZP75Y70J4,-68.45871039999999577263523065,D,0,-80.02,1.168906,,,,,
2025-12-17,2025-12-18,MCDONALDS 2,-32.06488959999999801997461191,D,0,-37.48,1.168906,,,,,
2025-12-17,2025-12-18,E LECLERC CALDAS DA,-140.7843711999999913064840484,D,0,-164.56,1.168906,,,,,
2025-12-17,2025-12-18,Amazon.com*S28OG5YU3,-16.38320799999999898832747647,D,0,-19.15,1.168906,,,,,
2025-12-18,2025-12-18,ATM-0045 R Coronel Soei Caldas Rain ATM 0885,-201.2011935999999875757104917,D,0,-235.18,1.168906,,,,,
2025-12-18,2025-12-19,PINGO DOCE CALDAS RA,-5.270003199999999674574269193,D,0,-6.16,1.168906,,,,,
